height, code, distance, val, role, tonnes
45,Y*UJ[5]YHN, 76.990,Cold,Storeman,9052
12,N*GN[7]HNH, 11.834,Cold,PA,1026
45,V*VQ[2]ASE, 30.810,Cold,Director,9869
48,L*RT[4]KEC, 41.727,Hot,PA,2789
11,P*VP[2]EYL, 73.585,Cold,Director,9696
47,T*VF[4]FFB, 19.517,Cold,Leader,9214
41,X*MA[5]UWQ, 90.934,Cold,Tester,6371
50,Z*XN[7]GBL, 40.680,Cold,Labourer,3995
45,A*FF[5]PCQ,116.302,Hot,Director,3067
12,D*AU[8]QIA, 25.314,Hot,Tester,9566
48,T*FT[5]IAQ, 37.447,Cold,Cleaner,9349
6,U*UR[5]G7O, 39.942,Cold,Driver,10022
13,P*OM[7]CIE, 24.517,Hot,Tester,7982
47,G*UG[8]XNZ, 18.460,Cold,Accountant,11852
43,G*YP[8]YMU, 24.514,Cold,Plumber,11125
9,I*0Z[2]NSL, 10.366,Hot,Leader,11350
44,M*CH[5]GDM, 47.221,Cold,Programmer,11800
44,C*SW[8]QUS,106.141,Cold,Developer,510
9,*KT[2]BCL,117.096,Cold,Developer,9760
48,O*TL[2]MFZ,102.115,Cold,Secretary,7936
54,N*ZG[2]YGG, 64.194,Cold,Labourer,8895
49,I*WD[4]ICP, 98.362,Hot,Director,7175
30,F*PN[3]HHM, 93.365,Hot,Tester,10616
51,M*J[2]TSO, 36.895,Cold,Director,517
37,K*DK[3]YPY,113.188,Cold,Tester,11065
32,O*AR[6]VVW,117.965,Cold,Tester,2352
27,G*IS[5]MWN,  9.369,Hot,Tester,11613
53,C*YL[2]WTS, 60.301,Cold,PA,9317
54,T*AW[7]TUT, 48.049,Cold,Leader,2662
51,J*ZL[5]SVM, 57.269,Cold,Manager,7973
46,N*IY[2]QFV, 63.083,Hot,Secretary,9945
6,H4QK[3]TCI,108.170,Cold,Tester,11780
7,U*MW[1]JKA, 30.901,Cold,Designer,9345
42,Z*VI[0]HGG, 65.743,Cold,Developer,8942
52,E*FP[3]RHZ,  7.797,Hot,Cleaner,9174
17,J*OJ[9]LNP, 30.519,Cold,Electrician,8601
13,V*WQ[4]BHC,108.311,Cold,Salesman,3291
26,P*JT[3]UZV, 50.782,Hot,Electrician,808
40,T*KQ[4]PJS, 35.710,Cold,Tester,10090
33,J*XF[6]QOV, 82.574,Cold,Accountant,4987
44,Z*SZ[3]TPX, 78.594,Hot,Leader,7455
48,9*RL[4]KFX, 42.723,Cold,Director,11750
8,W*JK[7]SXI, 29.772,Cold,Tester,9033
51,E*BM[9]MDY,  4.431,Cold,PA,7763
49,P*OR[4]GQY,116.386,Cold,Cleaner,10655
52,Z*Bi[3]UMS, 96.785,Cold,Salesman,7373
20,H*ET[1]YXF, 29.397,Cold,Programmer,7789
50,L*TH[3]BWO,109.330,Hot,Director,8891
36,R*VZ[5]TRA, 56.873,Cold,Cleaner,11645
22,N*PP[9]YTI,  5.066,Cold,Co-ordinator,1222
8,C*GY[7]OMZ, 35.493,Cold,Labourer,3270
52,N*ND[3]ZXW, 80.199,Cold,Plumber,9853
46,D*ZZ[8]ZBG, 94.207,Hot,Tester,9781
29,Q*VA[0]XYZ, 52.113,Hot,Tester,10682
24,S*OC[8]LIZ, 27.229,Cold,Leader,7972
16,J*FC[4]XGX,114.063,Hot,Leader,7835
13,R*BD[1]BVA,111.795,Cold,Developer,9838
47,E*QW[7]WTM, 48.538,Hot,Tester,9307
40,W*SC[8]UWP,111.782,Hot,Director,6757
34,N*AO[5]QKE, 67.516,Cold,PA,4254
42,F*RJ[5]L2M, 94.973,Cold,Driver,10325
24,J*WV[7]MEG, 10.516,Hot,Co-ordinator,9169
42,Z*OS[5]IKH, 33.544,Hot,Developer,10480
44,L*KT[7]RAD, 68.283,Hot,Programmer,6418
52,S*WZ[2]WQL, 92.015,Hot,Programmer,7255
50,Z*XL[4]UER, 80.880,Cold,Leader,8827
44,S*VU88]ZVZ, 55.266,Cold,Cleaner,11940
50,X*UM[5]AQF, 14.118,Cold,Storeman,11114
39,X*JF[0]TGQ, 55.307,Cold,Salesman,3122
28,I*ZQ[0]JHP, 41.851,Cold,Tester,10038
53,O*TY[7]FPE, 37.885,Hot,Developer,8168
51,I*DE[6]BZH,  7.876,Cold,Director,8967
50,Y*DY[8]QOR,106.292,Cold,Director,10901
50,V*T5[4]JWQ, 97.242,Cold,Developer,8020
49,X*XU[1]UAH,118.694,Cold,Director,732
43,B*PD[4]XRV, 13.323,Hot,Programmer,9099
41,D*QM[3]QUJ, 75.048,Cold,Driver,10580
40,[*XO[1]NTC,106.548,Hot,PA,9122
33,Q*JL[8]NUY, 79.509,Hot,Labourer,3520
6,X*KK[6]EXZ, 39.467,Cold,Co-ordinator,11607
50,B*QV42]LMF, 56.978,Cold,Tester,10202
37,A*CK[4]QYB,  5.207,Hot,Cleaner,10208
20,L*ZB[4]TKS,  3.979,Hot,Cleaner,9346
41,BwEJ[3]VUE, 36.199,Hot,PA,2910
52,Q*DC[1]KYH, 37.185,Cold,Manager,9069
43,S*LM[5]GIW, 61.651,Hot,Labourer,9544
50,W*NW[0]ANP, 34.146,Cold,Plumber,11202
42,E*TY[8]QXM,112.886,Hot,Secretary,6404
53,M*IJ[9]GSM, 57.555,Hot,Developer,9299
46,H*LM[6]XGS, 55.933,Hot,Co-ordinator,1394
45,U*JQ[29RDD,118.902,Cold,Salesman,2559
45,V*GD[5]XRD, 29.979,Cold,Plumber,10142
44,I*QL[9]QWN, 92.825,Cold,Cleaner,10813
39,Y*WF[9]NZX,109.593,Cold,PA,4243
46,Q*OK[9]LPS, 59.852,Cold,Programmer,10596
10,Z*YT[5]FJ, 14.449,Hot,Manager,10362
22,R*CZ[4]SVK, 63.733,Hot,Co-ordinator,11292
39,D*CR[5]JKA, 13.125,Hot,Cleaner,8855
46,Z*RF[9]WNT, 98.224,Hot,Designer,9651
39,F*LW[6]YIB, 48.828,Cold,Secretary,2374
39,K*AW[2]HAU, 42.413,Cold,Designer,9938
48,U*ZD[8]FRG,100.431,Hot,Director,5075
44,A*BL[2]PMO, 57.734,Cold,Plumber,10462
40,E*KX[5]HDC, 92.923,Hot,Tester,10099
48,R*RM[9]CMS, 55.512,Hot,Leader,10593
52,R*BM[4]RAQ, 98.195,Cold,Cleaner,11079
11,J*SP[4]FAQ, 16.662,Hot,Secretary,9735
51,C*EY[3]TLP, 74.465,Hot,Plumber,9946
18,J*DM[3]PEH, 20.320,Cold,Electrician,9442
52,Z*DK[2]DZR, 92.494,Cold,Designer,6246
29,4*FY[8]JDE, 20.034,Hot,Plumber,8349
42,G*UR[6]YJD, 89.393,Cold,Labourer,9024
44,V*ZV[7]HOO, 55.315,Hot,Plumber,8802
48,H*LH[9]LMY, 61.345,Cold,Salesman,8318
27,C*OR[8]ICG, 52.367,Hot,Director,8899
43,L*HV[3]ZKI, 33.397,Cold,Leader,2200
26,J*JS[7]ZMT, 73.585,Cold,Tester,5514
51,I*OO[3]XHQ, 13.083,Cold,Tester,11737
52,W*NM[7]KDM, 73.625,Hot,Plumber,11175
21,N*BY[7]SUM, 84.602,Hot,Secretary,4864
19,X*KA[1]IZS, 78.228,Hot,Tester,10519
49,X*SC[9]XYE, 51.880,Hot,Developer,4756
51,B*HK[4]SDO,110.807,Cold,PA,557
40,A*HG[7]HCM, 11.238,Hot,Manager,9355
47,F*JO[9]BDI, 96.462,Cold,Programmer,10453
42,P*OD[5]AHI, 30.103,Cold,Programmer,2963
24,U*WV[81]KHJ, 74.810,Hot,Driver,11958
20,I*JN[7]KCJ, 58.596,Hot,Developer,1013
53,G*BE[4]XNO,118.913,Cold,Plumber,5257
47,H*KA[5]FMS, 55.514,Hot,Accountant,256
11,I*PI[5]YMQ, 86.328,Cold,Designer,11739
11,G*EQ[1]BEN, 61.167,Cold,Developer,11293
42,B*PR[3]IKE, 40.200,Hot,Programmer,10317
45,B*VL[3]BGG, 13.031,Hot,Developer,2740
44,H*TY[4]YXX, 18.968,Cold,Co-ordinator,8602
49,F*OH[4]ULZ, 99.996,Hot,Electrician,11446
50,V*WS[3]FIE,  9.954,Cold,Manager,11648
20,R*UL[2]EIY,  8.689,Cold,Secretary,2668
39,B*RE[8]VPP, 20.510,Hot,Director,8653
42,y*PV[7]CTP, 28.420,Hot,Cleaner,10869
53,A*MZ[9]XUP, 84.212,Cold,PA,6438
10,R*IM[8]NVU, 41.949,Cold,Storeman,1054
47,L*YT[2]AYG,118.466,Cold,Salesman,10185
47,H*QM[9]PGX, 29.449,Hot,Secretary,8846
7,Q*OR[Y]SSS, 12.443,Cold,Designer,9867
51,Z*OH[0]ACW,112.481,Cold,Cleaner,3173
19,T*OM[4]BEI,115.347,Hot,Cleaner,3686
48,O*HH[0]OTJ, 58.859,Hot,Tester,4931
42,D*EK[6]DCW, 38.641,Hot,Leader,9135
47,U*UC[9]LOF, 98.397,Hot,Developer,11047
19,H*ZI[3]DNO, 40.029,Hot,Electrician,9214
40,X*BD[3]MEF,101.300,Cold,Electrician,11516
47,E*VM[8]AFH,116.638,Cold,Storeman,2133
29,J*HR[9]KGG, 47.681,Cold,Director,7572
46,A*DB[8]GOE, 47.049,Cold,Accountant,9362
31,B*GS[5]nDUB, 19.869,Cold,Cleaner,6410
7,G*VK9]QRP, 79.256,Hot,Plumber,10073
30,H*XX[4]HUJ, 73.805,Cold,Developer,9136
41,W*BH[5]JNK, 25.869,Hot,Storeman,9482
36,M*EH[7]WRC, 30.570,Cold,Driver,8292
23,L*KH[9]AJZ,104.064,Hot,Director,4423
54,X*ZD[0]NNW,  8.735,Cold,Cleaner,8758
54,P*UT[6]QTL,  5.087,Cold,Director,9741
49,L*CJ[4]PZA, 18.664,Cold,Salesman,6531
16,H*EX[8]GCB, 48.861,Cold,Accountant,5644
53,A*ZU[7]NMU,105.632,Cold,Secretary,10909
42,A*6L[7]AGK, 11.152,Cold,Developer,550
42,N*O4N[3]ZRL, 17.048,Hot,Director,8951
26,Z*D9[1]LPM, 89.199,Hot,Programmer,9326
46,G*ST[1]PJW, 20.166,Cold,Tester,2991
50,K*EX[9]LWI, 27.281,Hot,Cleaner,8941
54,E*IZ[8]XPZ,112.829,Hot,Tester,6933
41,P*ON[4]SHL,119.701,Cold,Developer,7282
47,J*WB[7]BGL, 54.378,Cold,Director,5148
41,Z*DF[6]BFU,  9.527,Cold,Plumber,10574
28,I*TF[4pHAX, 84.453,Hot,Plumber,10456
43,W*ZT[0]CXW, 34.921,Hot,PA,11635
49,Q*WZ[4]PHR, 76.526,Cold,Director,11367
46,H*GP[4]QFC, 10.199,Hot,PA,9083
52,P*JE[7]DWR, 87.129,Cold,Tester,9223
45,P*EQ[3~]JNP, 70.347,Hot,Tester,8051
9,Z*FW[5]SCH, 65.796,Cold,Secretary,5111
36,Q*EF[0]MQK, 96.384,Cold,Co-ordinator,9186
26,W*UE[9]EVW, 57.053,Hot,Plumber,482
39,M*MO[7]EES,114.632,Hot,Secretary,9781
44,T*LD[7]O2E, 94.995,Hot,Tester,7873
37,P*XA[3]MPR, 96.700,Hot,Cleaner,8464
23,Q*SV[8]JFN, 99.095,Hot,Developer,8542
6,T*FS[9]PKR, 23.773,Cold,Director,10992
46,E*EE[8]WUC, 97.636,Cold,Director,1827
12,S*OH[3]YGH, 31.652,Cold,Secretary,7463
32,V*XC[0]KXR, 47.142,Hot,Electrician,5232
42,B*EXM[0]XQO, 97.845,Cold,Electrician,25
30,F*LZ[g1]AIF, 71.750,Hot,Director,6510
49,D*PJ[5]IOA, 23.602,Cold,Director,9070
45,O*YT[0]IQX, 31.648,Cold,Storeman,10516
24,Z*GH[6]USZ, 52.870,Hot,Accountant,9469
46,B*RF[2]GNH, 95.897,Cold,Director,7555
43,K*NK[2]DPJ, 79.264,Cold,Designer,10746
10,R*VZ[3]FEU, 17.351,Hot,Labourer,2388
47,W*DP[7]SNO,106.493,Hot,Developer,8264
46,Q*XJ[7]ZPU,  9.511,Hot,Plumber,3069
15,V*IY[4]JST, 10.307,Hot,Director,11120
42,L*YA[6]NAJ, 33.154,Cold,Electrician,730
53,E*VK[3]8NH,103.630,Hot,Secretary,5243
32,C*FW[3]NGP, 76.350,Hot,Tester,11260
53,J*MP[8]XLV, 44.900,Hot,Programmer,9574
17,A*IN[5]PLN, 16.930,Cold,Director,9831
8,A*BK[9]AUM, 45.308,Cold,Plumber,11285
37,Q*B[8]GFH,101.150,Cold,Driver,8468
40,O*AM[1]UFK, 99.189,Cold,Driver,5742
51,O*DA[4]XAQ, 35.393,Cold,Labourer,9995
52,C*GI[0]ILN, 45.298,Cold,Labourer,10531
50,S*JH[6]HJT, 20.849,Hot,Developer,6638
23,J*JE[1]MKP, 35.162,Cold,Tester,7720
6,M*RL[4]TQK, 35.785,Hot,Labourer,10866
50,U*U[9]FCR,111.455,Hot,Accountant,9266
18,G*RY[0]KAQ, 12.696,Hot,Director,202
51,B*ON[7]QXP,115.926,Cold,Cleaner,11417
53,W*LY[1]UZN, 55.095,Cold,Developer,10024
19,Y*GC[3]XJO,101.144,Cold,Electrician,66
49,G*JV[6]CEC, 39.956,Cold,Co-ordinator,9177
39,F*HU[9]HKM, 14.848,Cold,PA,8314
22,C*GH[3]PYJ,112.557,Cold,Director,7782
39,U*YX[3]HDB, 25.335,Cold,PA,7287
50,S*OF[5]PLN,104.808,Hot,Electrician,10395
36,I*WX[3]IOA, 58.962,Cold,Cleaner,4999
40,E*NX[1]VIV, 96.132,Cold,Plumber,11654
6,O*PE[3]RKT, 18.318,Cold,Electrician,10262
8,S*GU[6]VFX, 23.137,Cold,Leader,5532
41,X*HF[0]IGC,120.168,Cold,Salesman,9685
39,J*QW[2]WOG,102.839,Cold,Labourer,3356
48,L*TU[0]HCH, 69.148,Hot,PA,1678
45,X*JU[4]HJL, 26.716,Cold,Cleaner,10222
40,B*HBz7]AUJ,  6.272,Cold,Cleaner,10582
50,G*KG[3]KOO, 43.086,Hot,Plumber,10740
7,S*GI[4]NNX, 79.785,Cold,Director,3356
29,T*<J[8]JTO, 38.276,Cold,Salesman,9909
52,E*ZW[7]CWG,  7.755,Hot,Manager,10319
19,G*RC[5]ABO, 95.379,Cold,Cleaner,6215
11,G*WZ[9]FSC, 61.183,Cold,Labourer,5678
52,F*EQ[5]STI,  6.908,Hot,Leader,9513
50,X*DP[0]SLC, 42.312,Cold,Director,8840
54,I*OL[3]XNG, 73.094,Cold,Electrician,8791
42,V*LA[5]VAS, 33.081,Cold,Plumber,11351
44,Z*AB[8]ANX,109.063,Cold,Manager,6732
39,J*DJ[9]4BQ, 85.254,Cold,Labourer,2716
54,Q*FO[6]NRV, 57.592,Cold,Accountant,11545
14,X*CB[4]MID,106.324,Hot,Director,6724
12,Z*BD[8]EKP,108.399,Hot,Tester,1279
44,BBFL[5]NBR, 20.931,Hot,Plumber,9014
50,J*DC[2]XUB,109.818,Cold,Director,9659
43,K*EG[0]TXO, 10.731,Cold,Director,10452
45,X*PY[5]MXT, 29.306,Cold,Labourer,643
14,Q*UK[5]GYR, 46.321,Cold,PA,8720
51,V*VG[1]JQI, 71.178,Cold,Storeman,3826
44,R*XT[0]ALU,109.868,Cold,Tester,9406
24,G*AT[5]CRX, 93.204,Hot,Tester,8208
39,I*ET[5]OBX, 88.179,Cold,PA,11760
16,M*OI[6]MJC, 55.198,Hot,Labourer,9682
39,R*ZE[0]IEJ, 23.268,Cold,Programmer,1298
45,A*NU[6]NMH, 89.860,Hot,Co-ordinator,11870
45,V*CA[6]W<D, 19.719,Hot,Labourer,9296
16,R*QF[6]IOC,  9.225,Cold,Electrician,9773
18,W*RB[5]KTR, 62.327,Cold,Co-ordinator,8394
46,K*CU[9]BTK, 27.705,Cold,Tester,9016
16,M*NK[2]FMI, 74.891,Hot,Labourer,10197
14,6B*IZ[6]IDS, 90.855,Cold,Secretary,11675
54,I*BI[6]RKV, 45.820,Cold,Plumber,3564
50,Q*FR[9]CWS, 87.658,Hot,Secretary,4766
45,Z*QW[3]3RU,  8.397,Cold,Secretary,9567
50,Y*QI[6]CCM,103.144,Hot,Tester,10693
33,H*ZX9]XSK, 49.605,Cold,Tester,6107
43,K*GC[9]AOU, 39.941,Cold,PA,9658
53,N*XL[1]VSC, 62.551,Hot,Leader,11392
20,H*CY[1]BUT, 19.058,Hot,Labourer,10910
24,L*YA[3]JZA,100.493,Cold,Manager,7813
15,K*TI[5]STK,  6.854,Cold,Cleaner,3751
26,T*WW[]WAQ, 65.980,Hot,Cleaner,11106
53,X*JD[6]ACL,112.348,Cold,Developer,454
51,O*DX[6]QDK, 39.641,Cold,Director,10349
22,P*JA[2]FLT,106.030,Cold,Manager,7989
48,K*TN[7]OSI, 35.830,Cold,Accountant,11836
44,R*BA[4]GZX, 39.422,Cold,Secretary,11205
50,P*ZL[8]QSV, 82.244,Hot,Electrician,3035
43,A*WK[4]VLR,105.604,Hot,Programmer,8921
45,B*SL[2]PBS, 77.266,Hot,Developer,122
50,J*BV[41]IXK, 61.070,Cold,Labourer,8922
53,O*DA[4]GYJ, 20.141,Cold,Cleaner,9286
53,Y*MW[3]HHH,116.926,Cold,Labourer,8453
48,X*SX[9]CBD, 37.171,Cold,Storeman,1957
46,W*BO[6]LRI, 90.698,Cold,Programmer,5516
54,S*PJ[8]CEX, 17.530,Hot,Director,520
42,C*RN[4]QLY, 24.751,Cold,Labourer,10123
43,L*XK[7]XGJ, 90.114,Hot,PA,2361
54,V*IK[2]WQB, 20.486,Hot,Tester,10285
21,M*2B[5]XTF,  3.777,Hot,Programmer,10397
49,G*MB[6]JHP, 75.354,Cold,Leader,11684
39,I*FQ[8]XMT, 89.470,Cold,Leader,56
41,U*EO[9]WQV,106.206,Hot,Tester,11335
6,C*TW[5]XPQ, 60.351,Hot,Labourer,4027
40,J*JO[1]SKI, 51.575,Cold,Electrician,1556
39,B*YG[5]BKD, 57.828,Cold,Leader,11292
41,D*QBn5]PHD, 34.977,Hot,Plumber,8528
50,Q*NC[4]OGG, 40.814,Cold,Co-ordinator,5070
47,Q*XA[7]Z2H, 28.414,Hot,Manager,5515
12,K*VT[7]NYB, 52.913,Hot,Labourer,11742
7,N*BK[3]WR, 30.646,Cold,Developer,8030
53,Q*FF[3]IYM, 43.205,Hot,Tester,8381
52,D*NJ[3]RPG, 32.686,Cold,Director,9039
50,O*HH[9]JLB, 94.341,Hot,PA,1754
54,Y*OS[4]RLF,101.069,Cold,Salesman,1715
45,J*IJ[6]NIK, 30.312,Hot,Tester,11685
40,D*VW[2]DJG, 72.908,Cold,Manager,8216
37,U*AX[1]BLB, 49.296,Cold,Developer,5975
17,R*HR[2]HZP, 20.273,Cold,PA,11825
44,M*IL[9]NEI, 56.374,Cold,Storeman,3274
40,H*ZZ[3]JLW, 51.272,Cold,Tester,4373
41,V*ND[6]DKY, 59.997,Cold,Storeman,9413
52,W*DL[2]BFD, 86.094,Hot,Co-ordinator,9421
49,Y*WG[0]LMS, 87.161,Cold,Manager,9187
45,N*YS[0]HSV, 97.751,Cold,PA,10985
19,N*UA[1]ZTF, 84.803,Cold,Programmer,11119
52,A*YM[1]HAE,108.938,Hot,Director,745
45,K*GR[4]DZM,100.865,Hot,Labourer,10356
30,Q*AZ[5]ZSW, 83.866,Cold,Tester,8491
10,I*XY[5]VUQ, 54.511,Hot,Developer,2294
20,C*SF[2]EGL, 69.256,Cold,Driver,10182
44,S*1K[8]FKJ, 73.362,Cold,Storeman,9496
43,I*JQ[8]CDR, 89.118,Cold,Co-ordinator,7965
49,V*IC[8]SZI, 19.722,Hot,Cleaner,8892
49,G*MI[4]APS, 20.573,Cold,Plumber,8768
44,E*DG[5]PJO, 30.169,Cold,Tester,9686
21,C*QQ[5]NPT, 90.865,Cold,Salesman,8879
36,L*QC[6]JQZ, 31.268,Cold,Salesman,9021
54,T*GC[7]ZYD, 30.524,Cold,Manager,11272
34,Z*XZ[3]DWY, 18.302,Cold,Tester,6852
23,U*TS[0]VWJ,108.185,Cold,Tester,1669
39,H*ZV[8]BWN, 85.198,Cold,Programmer,7897
49,S*KN[7]WFT,  3.095,Hot,Co-ordinator,4974
40,A*ON[3]OMH, 20.222,Cold,Labourer,11173
47,O*IA[1]OXA, 58.790,Cold,Director,11803
22,A*BV[2]GCC, 41.872,Cold,Tester,7332
27,W*XE[%]JDO,  8.609,Cold,PA,7334
36,Z*MB[7]SXS, 69.237,Cold,PA,10663
36,W*AW[7]CMN, 48.057,Cold,Director,3319
52,G*ZQH[0]XGZ, 57.323,Hot,Plumber,5140
20,R*RM[9]ZDO, 91.521,Cold,Salesman,7795
45,K*QW[0]JVT,  7.988,Cold,Tester,11992
41,R*DA[4]LZL, 97.203,Cold,Cleaner,4586
32,N*AJ[9]KPF,119.351,Hot,Manager,6757
49,D*MR[2]ZRB, 77.849,Hot,Director,8227
6,U*SP[3]AEN, 82.013,Hot,Salesman,11455
50,U*FO[8]GQZ, 72.527,Cold,Director,9863
52,E*D[6]CVX, 61.431,Hot,Plumber,9952
52,J*DR[7]IKM, 27.012,Cold,Labourer,3048
36,Z*JN[7]XHY,106.184,Hot,Director,11669
7,T*IG[6]WHU,103.152,Cold,Programmer,9373
28,Q*XU[9]QRH, 73.093,Hot,Co-ordinator,11893
7,E*ST[3]WMJ, 57.421,Hot,Manager,8670
53,T*LG[5]OYL, 53.024,Cold,Manager,8525
38,Q*OU[7]VRR, 86.199,Hot,Labourer,9359
50,V*LN[6]SSW, 50.133,Hot,PA,11984
13,AlES[7]DKU, 25.089,Cold,Labourer,3912
47,G*QY[9]ORA, 87.421,Cold,PA,8607
53,P*RZ[9]DAA, 68.584,Hot,Salesman,5689
42,V*XhB[0]IFN, 66.785,Cold,Developer,5320
43,K*IX[2]DVR,109.338,Cold,Secretary,6645
39,U*EP[3]UGD, 55.275,Hot,Salesman,2808
48,S*XK[9]IIO, 76.233,Cold,Developer,10507
49,Q*OP[7]YLD, 56.315,Cold,Manager,11059
18,Y*KOb8]LGL, 38.303,Hot,Plumber,11789
54,O*NQ[1]KBT, 77.483,Cold,Plumber,4183
9,M*XT[3]GJA,110.921,Cold,Developer,9388
52,V*HA[3]RBC, 68.371,Hot,Tester,9427
51,S*VY[5]CLI,  3.656,Cold,Programmer,9998
11,Y*DY[9]CPJ,112.096,Hot,Programmer,8772
54,D*OO[3]NMW, 83.648,Hot,Tester,4286
40,I*OX[2]JYY,113.675,Cold,Tester,9910
6,B*CB[1]DPT, 48.331,Cold,PA,5473
54,S*AJ[Q]PSC, 94.511,Hot,Manager,11540
54,T*RD[4]LFS, 32.531,Cold,PA,8134
10,7*HQ[3]TPG, 17.155,Cold,Manager,10305
23,T*U8[7]RRR, 37.643,Hot,Director,7440
39,D*NG[0]UQP,  5.081,Cold,Director,10003
35,D*FQ[4]QOJ, 35.101,Hot,Secretary,9534
25,J*XM[]NBT, 64.123,Cold,Tester,11754
31,M*YI[3]ZMI, 94.219,Cold,Director,8662
47,oD*FK[3]OVW,106.953,Cold,Secretary,11318
39,P*XX[5]LWS,103.247,Cold,Cleaner,6403
23,X*VJ[2]SAL, 13.798,Cold,Cleaner,8074
50,Y*LF[9]MZK, 29.701,Cold,Cleaner,6822
21,J*TH[1]UEH, 60.328,Cold,Co-ordinator,6713
44,X*SX[5]YZQ, 73.627,Cold,Secretary,9007
54,N*FN[1]RHA, 96.386,Cold,Cleaner,7613
51,N*TW[5]ZNC, 30.173,Hot,Developer,6341
38,E*PT[2]mND,104.919,Cold,Cleaner,11901
48,R*XF[1]BTR, 43.110,Hot,Plumber,10697
7,K*HE[9IFTQ, 87.108,Hot,Tester,10438
11,K*ML[6]MVV, 16.459,Cold,Tester,11135
7,O*VN[8]EVY, 84.429,Hot,Tester,11095
12,M*FK[6]OFG,110.789,Hot,Cleaner,11221
15,G*FJ[4]KKQ, 74.683,Cold,Manager,11097
46,D*S}[3]DMO, 64.531,Hot,Cleaner,8130
39,V*NK[5]QQH,  8.169,Cold,Developer,3025
47,U*UN[1]SHW, 84.337,Cold,Electrician,10434
33,J*GQ[0]UMK, 46.902,Hot,Labourer,8364
18,H*ZX[7]RAH, 50.826,Cold,Designer,9723
29,B*DX[5]JOV, 25.779,Hot,Director,11117
49,A*EF[9]AEE, 64.360,Hot,Storeman,11895
44,I*EY[7]ZSB, 73.638,Hot,Manager,8853
52,Q*LJ[4]XZP, 10.263,Cold,Plumber,10150
44,F*CX[5]SNA, 95.202,Hot,Labourer,8761
54,A*BI[8]TBQ, 73.007,Hot,Driver,10719
51,D*FV[2]CUY, 27.573,Cold,Tester,1423
39,C*HS[6]DMW, 12.012,Cold,Storeman,8390
50,B*XM[0]FFL,108.188,Hot,Tester,8841
46,HP*XZ[4]UGT, 78.867,Cold,Plumber,9789
42,I*XU[7]OZG, 95.159,Hot,Driver,11570
44,T*LD[7]OKQ, 83.964,Cold,Salesman,8857
26,P*LU[4]YNW,118.773,Cold,Director,1441
9,N*EH[6]TUR, 70.236,Cold,Director,11465
41,Q*KG[1]JDN, 34.932,Cold,PA,699
24,O*IC[1]GGL, 56.014,Cold,Plumber,8588
53,V*GR[8]KFS, 50.480,Cold,Secretary,9138
54,T*GD[2]PCH, 64.193,Hot,Developer,10068
39,B*EI[4]DSA, 60.302,Cold,Director,10604
52,W*MC[7]VNQ, 27.274,Cold,Accountant,11929
24,I*CH[6]PQQ, 91.810,Cold,Manager,10834
19,D*KL[8]EWC, 36.449,Hot,Leader,9283
36,J*IB[1]RPL, 88.245,Hot,Labourer,11712
48,K*FG[0]JSE, 65.261,Cold,Cleaner,9109
39,G*BM[7]PCN, 66.175,Cold,Electrician,11419
52,Y*EH[1]DWXP, 18.658,Cold,Labourer,10293
24,Y*LW[6]GOA,101.738,Cold,Programmer,10199
18,S*FN[9]RNV, 81.190,Hot,Secretary,5649
48,U*IE[8]ZUE,111.525,Cold,Leader,2107
9,L*HQ[7]SMB,  7.421,Cold,Director,999
14,Q*NI[9]YKE, 57.239,Hot,Secretary,2213
39,K*JU[{]ZZR, 38.583,Cold,Developer,8118
43,B*UX[7]SYF,  8.147,Cold,Plumber,9959
48,Q*XH[6X]AQM, 11.620,Hot,Plumber,9553
53,C*GU[1]OSJ,  5.786,Cold,Leader,10044
41,Y*QG[4]YSZ, 26.079,Cold,Accountant,2267
22,V*XN[0]LIH, 62.422,Cold,PA,8404
48,E*GL[1]ROJ, 30.679,Cold,Co-ordinator,9383
26,H*BX[1]CXM, 82.397,Hot,Programmer,10836
54,E*NB[7]TWG, 97.647,Cold,Manager,8891
23,W*HD[3]]SA, 36.693,Cold,Tester,11512
35,K*LC[9]WTC,108.470,Cold,Electrician,4170
41,E*UE[6]COM,104.466,Hot,Director,8305
40,w*BW[5]BLH, 87.598,Hot,Accountant,8118
35,Y*TW[2]QMT,108.903,Hot,Programmer,9373
14,L*WJ[1]WKR, 46.984,Cold,Cleaner,8817
46,K*TZ[6]WHI, 88.413,Hot,Cleaner,11371
41,G*OL[4]UGI, 69.494,Hot,Developer,11963
41,H*JD[9]ODJ, 56.068,Hot,Plumber,307
43,E*YY[9]DTG,117.293,Hot,Director,8812
40,E*RC[8]VQV, 47.661,Cold,Developer,9561
25,Y*SZ[4]GVV, 41.306,Cold,Cleaner,2102
46,Z*KK[6]EMP,105.177,Cold,Accountant,9233
43,U*MQ[7]FMS, 23.957,Cold,Programmer,11310
7,R*ZQ[5]ZAT, 54.941,Hot,Manager,4158
50,Q*KR[3]QBG, 19.007,Cold,Director,11429
47,F*HD[8]YMB, 52.023,Hot,PA,8994
40,B*AD[3]*YN, 37.136,Hot,Tester,10801
39,T*GT[1]FRN,  6.354,Hot,Tester,5954
47,R*GL[0]NTS, 29.769,Hot,Developer,1122
33,N*PM00]XHT, 62.772,Cold,Co-ordinator,8900
11,G*SX[4]QLV, 25.176,Cold,Tester,10463
